word,tag
ships,NOUN
and,CONJ
"619,000",NUM
men,NOUN
!,ADJ
!,ADJ
a,DET
marine,NOUN
corps,NOUN
of,ADP
3,NUM
divisions,NOUN
and,CONJ
3,NUM
air,NOUN
wings,NOUN
with,ADP
"175,000",NUM
men,NOUN
!,ADJ
!,ADJ
and,CONJ
an,DET
air,NOUN
force,NOUN
of,ADP
91,NUM
combat,NOUN
wings,NOUN
and,CONJ
"825,000",NUM
men,NOUN
!,ADJ
if,ADP
the,DET
reserve,NOUN
components,NOUN
are,VERB
to,PRT
serve,VERB
effectively,ADV
in,ADP
time,NOUN
of,ADP
war,NOUN
!,ADJ
their,DET
basic,ADJ
organization,NOUN
and,CONJ
objectives,NOUN
must,VERB
conform,VERB
to,ADP
the,DET
changing,VERB
character,NOUN
and,CONJ
missions,NOUN
of,ADP
the,DET
active,ADJ
forces,NOUN
!,ADJ
quality,NOUN
and,CONJ
combat,NOUN
readiness,NOUN
must,VERB
take,VERB
precedence,NOUN
over,ADP
mere,ADJ
numbers,NOUN
!,ADJ
under,ADP
modern,ADJ
conditions,NOUN
!,ADJ
this,DET
is,VERB
especially,ADV
true,ADJ
of,ADP
the,DET
ready,ADJ
reserve,NOUN
!,ADJ
i,PRON
have,VERB
requested,VERB
the,DET
secretary,NOUN
of,ADP
defense,NOUN
to,PRT
reexamine,VERB
the,DET
roles,NOUN
and,CONJ
missions,NOUN
of,ADP
the,DET
reserve,NOUN
components,NOUN
in,ADP
relation,NOUN
to,ADP
those,DET
of,ADP
the,DET
active,ADJ
forces,NOUN
and,CONJ
in,ADP
the,DET
light,NOUN
of,ADP
the,DET
changing,VERB
requirements,NOUN
of,ADP
modern,ADJ
warfare,NOUN
!,ADJ
last,ADJ
year,NOUN
the,DET
congress,NOUN
discontinued,VERB
its,DET
previously,ADV
imposed,VERB
minimum,ADJ
personnel,NOUN
strength,NOUN
limitations,NOUN
on,ADP
the,DET
army,NOUN
reserve,NOUN
!,ADJ
similar,ADJ
restrictions,NOUN
on,ADP
the,DET
strength,NOUN
of,ADP
the,DET
army,NOUN
national,ADJ
guard,NOUN
contained,VERB
in,ADP
the,DET
1960,NUM
department,NOUN
of,ADP
defense,NOUN
appropriation,NOUN
act,NOUN
should,VERB
likewise,ADV
be,VERB
dropped,VERB
!,ADJ
i,PRON
strongly,ADV
recommend,VERB
to,ADP
the,DET
congress,NOUN
the,DET
avoidance,NOUN
of,ADP
mandatory,ADJ
floors,NOUN
on,ADP
the,DET
size,NOUN
of,ADP
the,DET
reserve,NOUN
components,NOUN
so,ADP
that,ADP
we,PRON
may,VERB
have,VERB
the,DET
flexibility,NOUN
to,PRT
make,VERB
adjustments,NOUN
in,ADP
keeping,VERB
with,ADP
military,ADJ
necessity,NOUN
!,ADJ
i,PRON
again,ADV
proposed,VERB
a,DET
reduction,NOUN
in,ADP
the,DET
army,NOUN
national,ADJ
guard,NOUN
and,CONJ
army,NOUN
reserve,NOUN
!,ADJ
from,ADP
their,DET
present,ADJ
strengths,NOUN
of,ADP
"400,000",NUM
and,CONJ
"300,000",NUM
!,ADJ
respectively,ADV
!,ADJ
to,ADP
"360,000",NUM
and,CONJ
"270,000",NUM
by,ADP
the,DET
end,NOUN
of,ADP
the,DET
fiscal,ADJ
year,NOUN
1961,NUM
!,ADJ
these,DET
strengths,NOUN
are,VERB
considered,VERB
adequate,ADJ
to,PRT
meet,VERB
the,DET
essential,ADJ
roles,NOUN
and,CONJ
missions,NOUN
of,ADP
the,DET
reserves,NOUN
in,ADP
support,NOUN
of,ADP
our,DET
national,ADJ
security,NOUN
objectives,NOUN
!,ADJ
military,ADJ
personnel,NOUN
costs,NOUN
!,ADJ
!,ADJ
about,ADV
30%,NOUN
of,ADP
the,DET
expenditures,NOUN
for,ADP
the,DET
department,NOUN
of,ADP
defense,NOUN
in,ADP
1961,NUM
are,VERB
for,ADP
military,ADJ
personnel,NOUN
costs,NOUN
!,ADJ
including,ADP
pay,NOUN
for,ADP
active,ADJ
!,ADJ
reserve,NOUN
!,ADJ
and,CONJ
retired,VERB
military,ADJ
personnel,NOUN
!,ADJ
these,DET
expenditures,NOUN
are,VERB
estimated,VERB
to,PRT
be,VERB
$12.1,NOUN
billion,NUM
!,ADJ
an,DET
increase,NOUN
of,ADP
$187,NOUN
million,NUM
over,ADP
1960,NUM
!,ADJ
reflecting,VERB
additional,ADJ
longevity,NOUN
pay,NOUN
of,ADP
career,NOUN
personnel,NOUN
!,ADJ
more,ADJ
dependents,NOUN
!,ADJ
an,DET
increased,VERB
number,NOUN
of,ADP
men,NOUN
drawing,VERB
proficiency,NOUN
pay,NOUN
!,ADJ
and,CONJ
social,ADJ
security,NOUN
tax,NOUN
increases,NOUN
!,ADJ
effective,ADJ
for,ADP
the,DET
full,ADJ
year,NOUN
in,ADP
1961,NUM
compared,VERB
with,ADP
only,ADV
6,NUM
months,NOUN
in,ADP
1960,NUM
!,ADJ
!,ADJ
retired,VERB
pay,NOUN
costs,NOUN
are,VERB
increased,VERB
by,ADP
$94,NOUN
million,NUM
in,ADP
1961,NUM
over,ADP
1960,NUM
!,ADJ
partly,ADV
because,ADV
of,ADP
a,DET
substantial,ADJ
increase,NOUN
in,ADP
the,DET
number,NOUN
of,ADP
retired,VERB
personnel,NOUN
!,ADJ
these,DET
increased,VERB
costs,NOUN
are,VERB
partially,ADV
offset,VERB
by,ADP
a,DET
decrease,NOUN
of,ADP
$56,NOUN
million,NUM
in,ADP
expenditures,NOUN
for,ADP
the,DET
reserve,NOUN
forces,NOUN
!,ADJ
largely,ADV
because,ADV
of,ADP
the,DET
planned,VERB
reduction,NOUN
in,ADP
strength,NOUN
of,ADP
the,DET
army,NOUN
reserve,NOUN
components,NOUN
during,ADP
1961,NUM
!,ADJ
traditionally,ADV
!,ADJ
rates,NOUN
of,ADP
pay,NOUN
for,ADP
retired,VERB
military,ADJ
personnel,NOUN
have,VERB
been,VERB
proportionate,ADJ
to,ADP
current,ADJ
rates,NOUN
of,ADP
pay,NOUN
for,ADP
active,ADJ
personnel,NOUN
!,ADJ
the,DET
1958,NUM
military,ADJ
pay,NOUN
act,NOUN
departed,VERB
from,ADP
this,DET
established,VERB
formula,NOUN
by,ADP
providing,VERB
for,ADP
a,DET
6%,NOUN
increase,NOUN
rather,ADV
than,ADP
a,DET
proportionate,ADJ
increase,NOUN
for,ADP
everyone,NOUN
retired,VERB
prior,ADV
to,ADP
its,DET
effective,ADJ
date,NOUN
of,ADP
june,NOUN
1,NUM
!,ADJ
1958,NUM
!,ADJ
i,PRON
endorse,VERB
pending,ADJ
legislation,NOUN
that,PRON
will,VERB
restore,VERB
the,DET
traditional,ADJ
relationship,NOUN
between,ADP
retired,VERB
and,CONJ
active,ADJ
duty,NOUN
pay,NOUN
rates,NOUN
!,ADJ
operation,NOUN
and,CONJ
maintenance,NOUN
!,ADJ
!,ADJ
expenditures,NOUN
for,ADP
operating,VERB
and,CONJ
maintaining,VERB
the,DET
stations,NOUN
and,CONJ
equipment,NOUN
of,ADP
the,DET
armed,VERB
forces,NOUN
are,VERB
estimated,VERB
to,PRT
be,VERB
$10.3,NOUN
billion,NUM
in,ADP
1961,NUM
!,ADJ
which,DET
is,VERB
$184,NOUN
million,NUM
more,ADJ
than,ADP
in,ADP
1960,NUM
!,ADJ
the,DET
increase,NOUN
stems,VERB
largely,ADV
from,ADP
the,DET
growing,VERB
complexity,NOUN
of,ADP
and,CONJ
higher,ADJ
degree,NOUN
of,ADP
maintenance,NOUN
required,VERB
for,ADP
newer,ADJ
weapons,NOUN
and,CONJ
equipment,NOUN
!,ADJ
a,DET
substantial,ADJ
increase,NOUN
is,VERB
estimated,VERB
in,ADP
the,DET
cost,NOUN
of,ADP
operating,VERB
additional,ADJ
communications,NOUN
systems,NOUN
in,ADP
the,DET
air,NOUN
defense,NOUN
program,NOUN
!,ADJ
as,ADV
well,ADV
as,ADP
in,ADP
all,PRT
programs,NOUN
where,ADV
speed,NOUN
and,CONJ
security,NOUN
of,ADP
communications,NOUN
are,VERB
essential,ADJ
!,ADJ
also,ADV
!,ADJ
the,DET
program,NOUN
for,ADP
fleet,NOUN
modernization,NOUN
will,VERB
be,VERB
stepped,VERB
up,PRT
in,ADP
1961,NUM
causing,VERB
an,DET
increase,NOUN
in,ADP
expenditures,NOUN
!,ADJ
further,ADJ
increases,NOUN
arise,VERB
from,ADP
the,DET
civilian,NOUN
employee,NOUN
health,NOUN
program,NOUN
enacted,VERB
by,ADP
the,DET
congress,NOUN
last,ADJ
year,NOUN
!,ADJ
other,ADJ
factors,NOUN
increasing,VERB
operating,VERB
costs,NOUN
include,VERB
the,DET
higher,ADJ
unit,NOUN
cost,NOUN
of,ADP
each,DET
flying,VERB
hour,NOUN
!,ADJ
up,PRT
11%,NOUN
in,ADP
two,NUM
years,NOUN
!,ADJ
and,CONJ
of,ADP
each,DET
steaming,VERB
hour,NOUN
!,ADJ
up,PRT
15%,NOUN
!,ADJ
in,ADP
total,NOUN
!,ADJ
these,DET
increases,NOUN
in,ADP
operating,VERB
costs,NOUN
outweigh,VERB
the,DET
savings,NOUN
that,PRON
result,VERB
from,ADP
declining,VERB
programs,NOUN
and,CONJ
from,ADP
economy,NOUN
measures,NOUN
!,ADJ
such,ADJ
as,ADP
reduced,VERB
numbers,NOUN
of,ADP
units,NOUN
and,CONJ
installations,NOUN
!,ADJ
smaller,ADJ
inventories,NOUN
of,ADP
major,ADJ
equipment,NOUN
!,ADJ
and,CONJ
improvements,NOUN
in,ADP
the,DET
supply,NOUN
and,CONJ
distribution,NOUN
systems,NOUN
of,ADP
the,DET
armed,VERB
forces,NOUN
!,ADJ
in,ADP
the,DET
budget,NOUN
message,NOUN
for,ADP
1959,NUM
!,ADJ
and,CONJ
again,ADV
for,ADP
1960,NUM
!,ADJ
i,PRON
recommended,VERB
immediate,ADJ
repeal,NOUN
of,ADP
section,NOUN
601,NUM
of,ADP
the,DET
act,NOUN
of,ADP
september,NOUN
28,NUM
!,ADJ
1951,NUM
!,ADJ
65,NUM
stat.,NOUN
365,NUM
!,ADJ
!,ADJ
this,DET
section,NOUN
prevents,VERB
the,DET
military,ADJ
departments,NOUN
and,CONJ
the,DET
office,NOUN
of,ADP
civil,ADJ
and,CONJ
defense,NOUN
mobilization,NOUN
from,ADP
carrying,VERB
out,PRT
certain,ADJ
transactions,NOUN
involving,VERB
real,ADJ
property,NOUN
unless,ADP
they,PRON
come,VERB
into,ADP
agreement,NOUN
with,ADP
the,DET
committees,NOUN
on,ADP
armed,VERB
services,NOUN
of,ADP
the,DET
senate,NOUN
and,CONJ
the,DET
house,NOUN
of,ADP
representatives,NOUN
!,ADJ
as,ADP
i,PRON
have,VERB
stated,VERB
previously,ADV
!,ADJ
the,DET
attorney,NOUN
general,ADJ
has,VERB
advised,VERB
me,PRON
that,ADP
this,DET
section,NOUN
violates,VERB
fundamental,ADJ
constitutional,ADJ
principles,NOUN
!,ADJ
accordingly,ADV
!,ADJ
if,ADP
it,PRON
is,VERB
not,ADV
repealed,VERB
by,ADP
the,DET
congress,NOUN
at,ADP
its,DET
present,ADJ
session,NOUN
!,ADJ
i,PRON
shall,VERB
have,VERB
no,DET
alternative,NOUN
thereafter,ADV
but,CONJ
to,PRT
direct,VERB
the,DET
secretary,NOUN
of,ADP
defense,NOUN
to,PRT
disregard,VERB
the,DET
section,NOUN
unless,ADP
a,DET
court,NOUN
of,ADP
competent,ADJ
jurisdiction,NOUN
determines,VERB
otherwise,ADV
!,ADJ
basic,ADJ
long-line,NOUN
communications,NOUN
in,ADP
alaska,NOUN
are,VERB
now,ADV
provided,VERB
through,ADP
federal,ADJ
facilities,NOUN
operated,VERB
by,ADP
the,DET
army,NOUN
!,ADJ
air,NOUN
force,NOUN
!,ADJ
and,CONJ
federal,ADJ
aviation,NOUN
agency,NOUN
!,ADJ
the,DET
growing,VERB
communications,NOUN
needs,NOUN
of,ADP
this,DET
new,ADJ
state,NOUN
can,VERB
best,ADV
be,VERB
met,VERB
!,ADJ
as,ADP
they,PRON
have,VERB
in,ADP
other,ADJ
states,NOUN
!,ADJ
through,ADP
the,DET
operation,NOUN
and,CONJ
development,NOUN
of,ADP
such,ADJ
facilities,NOUN
by,ADP
private,ADJ
enterprise,NOUN
!,ADJ
legislation,NOUN
has,VERB
already,ADV
been,VERB
proposed,VERB
to,PRT
authorize,VERB
the,DET
sale,NOUN
of,ADP
these,DET
government-owned,ADJ
systems,NOUN
in,ADP
alaska,NOUN
!,ADJ
and,CONJ
its,DET
early,ADJ
enactment,NOUN
is,VERB
desirable,ADJ
!,ADJ
procurement,NOUN
!,ADJ
research,NOUN
!,ADJ
and,CONJ
construction,NOUN
!,ADJ
!,ADJ
approximately,ADV
45%,NOUN
of,ADP
the,DET
expenditures,NOUN
for,ADP
the,DET
department,NOUN
of,ADP
defense,NOUN
are,VERB
for,ADP
procurement,NOUN
!,ADJ
research,NOUN
!,ADJ
development,NOUN
!,ADJ
and,CONJ
construction,NOUN
programs,NOUN
!,ADJ
in,ADP
1961,NUM
!,ADJ
these,DET
expenditures,NOUN
are,VERB
estimated,VERB
at,ADP
$18.9,NOUN
billion,NUM
!,ADJ
compared,VERB
to,ADP
$19.3,NOUN
billion,NUM
in,ADP
1960,NUM
!,ADJ
the,DET
decreases,NOUN
!,ADJ
which,DET
are,VERB
largely,ADV
in,ADP
construction,NOUN
and,CONJ
in,ADP
aircraft,NOUN
procurement,NOUN
!,ADJ
are,VERB
offset,VERB
in,ADP
part,NOUN
by,ADP
increases,NOUN
for,ADP
research,NOUN
and,CONJ
development,NOUN
and,CONJ
for,ADP
procurement,NOUN
of,ADP
other,ADJ
military,ADJ
equipment,NOUN
such,ADJ
as,ADP
tanks,NOUN
!,ADJ
vehicles,NOUN
!,ADJ
guns,NOUN
!,ADJ
and,CONJ
electronic,ADJ
devices,NOUN
!,ADJ
expenditures,NOUN
for,ADP
shipbuilding,NOUN
are,VERB
estimated,VERB
at,ADP
about,ADV
the,DET
same,ADJ
level,NOUN
as,ADP
in,ADP
1960,NUM
!,ADJ
new,ADJ
obligational,ADJ
authority,NOUN
for,ADP
1961,NUM
recommended,VERB
in,ADP
this,DET
budget,NOUN
for,ADP
aircraft,NOUN
procurement,NOUN
!,ADJ
excluding,ADP
amounts,VERB
for,ADP
related,VERB
research,NOUN
and,CONJ
construction,NOUN
!,ADJ
totals,VERB
"$4,753",NOUN
million,NUM
!,ADJ
which,DET
is,VERB
"$1,390",NOUN
million,NUM
below,ADP
that,DET
enacted,VERB
for,ADP
1960,NUM
!,ADJ
on,ADP
the,DET
other,ADJ
hand,NOUN
!,ADJ
the,DET
new,ADJ
authority,NOUN
of,ADP
"$3,825",NOUN
million,NUM
proposed,VERB
for,ADP
missile,NOUN
procurement,NOUN
!,ADJ
excluding,ADP
research,NOUN
and,CONJ
construction,NOUN
!,ADJ
in,ADP
1961,NUM
is,VERB
$581,NOUN
million,NUM
higher,ADJ
than,ADP
for,ADP
1960,NUM
!,ADJ
these,DET
contrasting,VERB
trends,NOUN
in,ADP
procurement,NOUN
reflect,VERB
the,DET
anticipated,VERB
changes,NOUN
in,ADP
the,DET
composition,NOUN
and,CONJ
missions,NOUN
of,ADP
our,DET
armed,VERB
forces,NOUN
in,ADP
the,DET
years,NOUN
ahead,ADV
!,ADJ
the,DET
department,NOUN
of,ADP
defense,NOUN
appropriation,NOUN
acts,NOUN
for,ADP
the,DET
past,ADJ
several,ADJ
years,NOUN
have,VERB
contained,VERB
a,DET
rider,NOUN
which,DET
limits,VERB
competitive,ADJ
bidding,NOUN
by,ADP
firms,NOUN
in,ADP
other,ADJ
countries,NOUN
on,ADP
certain,ADJ
military,ADJ
supply,NOUN
items,NOUN
!,ADJ
as,ADP
i,PRON
have,VERB
repeatedly,ADV
stated,VERB
!,ADJ
this,DET
provision,NOUN
is,VERB
much,ADV
more,ADV
restrictive,ADJ
than,ADP
the,DET
general,ADJ
law,NOUN
!,ADJ
popularly,ADV
known,VERB
as,ADP
the,DET
buy,VERB
american,ADJ
act,NOUN
!,ADJ
i,PRON
urge,VERB
once,ADV
again,ADV
that,ADP
the,DET
congress,NOUN
not,ADV
reenact,VERB
this,DET
rider,NOUN
!,ADJ
the,DET
task,NOUN
of,ADP
providing,VERB
a,DET
reasonable,ADJ
level,NOUN
of,ADP
military,ADJ
strength,NOUN
!,ADJ
without,ADP
endangering,VERB
other,ADJ
vital,ADJ
aspects,NOUN
of,ADP
our,DET
security,NOUN
!,ADJ
is,VERB
greatly,ADV
complicated,VERB
by,ADP
the,DET
swift,ADJ
pace,NOUN
of,ADP
scientific,ADJ
progress,NOUN
!,ADJ
the,DET
last,ADJ
few,ADJ
years,NOUN
have,VERB
witnessed,VERB
what,DET
have,VERB
been,VERB
perhaps,ADV
the,DET
most,ADV
rapid,ADJ
advances,NOUN
in,ADP
military,ADJ
technology,NOUN
in,ADP
history,NOUN
!,ADJ
some,DET
weapons,NOUN
systems,NOUN
have,VERB
become,VERB
obsolescent,ADJ
while,ADP
still,ADV
in,ADP
production,NOUN
!,ADJ
and,CONJ
some,DET
while,ADP
still,ADV
under,ADP
development,NOUN
!,ADJ
furthermore,ADV
!,ADJ
unexpectedly,ADV
rapid,ADJ
progress,NOUN
or,CONJ
a,DET
technological,ADJ
break-through,NOUN
on,ADP
any,DET
one,NUM
weapon,NOUN
system,NOUN
!,ADJ
in,ADP
itself,PRON
!,ADJ
often,ADV
diminishes,VERB
the,DET
relative,ADJ
importance,NOUN
of,ADP
other,ADJ
competitive,ADJ
systems,NOUN
!,ADJ
this,DET
has,VERB
necessitated,VERB
a,DET
continuous,ADJ
review,NOUN
and,CONJ
reevaluation,NOUN
of,ADP
the,DET
defense,NOUN
program,NOUN
in,ADP
order,NOUN
to,PRT
redirect,VERB
resources,NOUN
to,ADP
the,DET
newer,ADJ
and,CONJ
more,ADV
important,ADJ
weapons,NOUN
systems,NOUN
and,CONJ
to,PRT
eliminate,VERB
or,CONJ
reduce,VERB
effort,NOUN
on,ADP
weapons,NOUN
systems,NOUN
which,DET
have,VERB
been,VERB
overtaken,VERB
by,ADP
events,NOUN
!,ADJ
thus,ADV
!,ADJ
in,ADP
the,DET
last,ADJ
few,ADJ
years,NOUN
!,ADJ
a,DET
number,NOUN
of,ADP
programs,NOUN
which,DET
looked,VERB
very,ADV
promising,ADJ
at,ADP
the,DET
time,NOUN
their,DET
development,NOUN
was,VERB
commenced,VERB
have,VERB
since,ADV
been,VERB
completely,ADV
eliminated,VERB
!,ADJ
for,ADP
example,NOUN
!,ADJ
the,DET
importance,NOUN
of,ADP
the,DET
regulus,NOUN
2,NUM
!,ADJ
a,DET
very,ADV
promising,ADJ
aerodynamic,ADJ
ship-to-surface,ADJ
missile,NOUN
designed,VERB
to,PRT
be,VERB
launched,VERB
by,ADP
surfaced,VERB
submarines,NOUN
!,ADJ
was,VERB
greatly,ADV
diminished,VERB
by,ADP
the,DET
successful,ADJ
acceleration,NOUN
of,ADP
the,DET
much,ADV
more,ADV
advanced,VERB
polaris,NOUN
ballistic,ADJ
missile,NOUN
launched,VERB
by,ADP
submerged,VERB
submarines,NOUN
!,ADJ
another,DET
example,NOUN
is,VERB
the,DET
recent,ADJ
cancellation,NOUN
of,ADP
the,DET
f-108,NOUN
!,ADJ
a,DET
long-range,NOUN
interceptor,NOUN
with,ADP
a,DET
speed,NOUN
three,NUM
times,NOUN
as,ADV
great,ADJ
as,ADP
the,DET
speed,NOUN
of,ADP
sound,NOUN
!,ADJ
which,DET
was,VERB
designed,VERB
for,ADP
use,NOUN
against,ADP
manned,VERB
bombers,NOUN
in,ADP
the,DET
period,NOUN
of,ADP
the,DET
mid-1960's,NOUN
!,ADJ
the,DET
substantial,ADJ
progress,NOUN
being,VERB
made,VERB
in,ADP
ballistic,ADJ
missile,NOUN
technology,NOUN
is,VERB
rapidly,ADV
shifting,VERB
the,DET
main,ADJ
threat,NOUN
from,ADP
manned,VERB
bombers,NOUN
to,ADP
missiles,NOUN
!,ADJ
considering,ADP
the,DET
high,ADJ
cost,NOUN
of,ADP
the,DET
f-108,NOUN
system,NOUN
!,ADJ
over,ADP
$4,NOUN
billion,NUM
for,ADP
the,DET
force,NOUN
that,PRON
had,VERB
been,VERB
planned,VERB
!,ADJ
and,CONJ
the,DET
time,NOUN
period,NOUN
in,ADP
which,DET
it,PRON
would,VERB
become,VERB
operational,ADJ
!,ADJ
it,PRON
was,VERB
decided,VERB
to,PRT
stop,VERB
further,ADJ
work,NOUN
on,ADP
the,DET
project,NOUN
!,ADJ
meanwhile,ADV
!,ADJ
other,ADJ
air,NOUN
defense,NOUN
forces,NOUN
are,VERB
being,VERB
made,VERB
effective,ADJ
!,ADJ
as,ADP
described,VERB
later,ADV
in,ADP
this,DET
message,NOUN
!,ADJ
the,DET
size,NOUN
and,CONJ
scope,NOUN
of,ADP
other,ADJ
important,ADJ
programs,NOUN
have,VERB
been,VERB
reduced,VERB
from,ADP
earlier,ADJ
plans,NOUN
!,ADJ
notable,ADJ
in,ADP
this,DET
category,NOUN
are,VERB
the,DET
jupiter,NOUN
and,CONJ
thor,NOUN
intermediate,ADJ
range,NOUN
ballistic,ADJ
missiles,NOUN
!,ADJ
which,DET
have,VERB
been,VERB
successfully,ADV
developed,VERB
!,ADJ
produced,VERB
!,ADJ
and,CONJ
deployed,VERB
!,ADJ
but,CONJ
the,DET
relative,ADJ
importance,NOUN
of,ADP
which,DET
has,VERB
diminished,VERB
with,ADP
the,DET
increasing,VERB
availability,NOUN
of,ADP
the,DET
atlas,NOUN
intercontinental,ADJ
ballistic,ADJ
missile,NOUN
!,ADJ
the,DET
impact,NOUN
of,ADP
technological,ADJ
factors,NOUN
is,VERB
also,ADV
illustrated,VERB
by,ADP
the,DET
history,NOUN
of,ADP
the,DET
high-energy,NOUN
fuel,NOUN
program,NOUN
!,ADJ
this,DET
project,NOUN
was,VERB
started,VERB
at,ADP
a,DET
time,NOUN
when,ADV
there,PRT
was,VERB
a,DET
critical,ADJ
need,NOUN
for,ADP
a,DET
high-energy,NOUN
fuel,NOUN
to,PRT
provide,VERB
an,DET
extra,ADJ
margin,NOUN
of,ADP
range,NOUN
for,ADP
high,ADJ
performance,NOUN
aircraft,NOUN
!,ADJ
particularly,ADV
our,DET
heavy,ADJ
bombers,NOUN
!,ADJ
continuing,VERB
technical,ADJ
problems,NOUN
involved,VERB
in,ADP
the,DET
use,NOUN
of,ADP
this,DET
fuel,NOUN
!,ADJ
coupled,VERB
with,ADP
significant,ADJ
improvements,NOUN
in,ADP
aircraft,NOUN
range,NOUN
through,ADP
other,ADJ
means,NOUN
!,ADJ
have,VERB
now,ADV
raised,VERB
serious,ADJ
questions,NOUN
about,ADP
the,DET
value,NOUN
of,ADP
the,DET
high-energy,NOUN
fuel,NOUN
program,NOUN
!,ADJ
as,ADP
a,DET
result,NOUN
!,ADJ
the,DET
scope,NOUN
of,ADP
this,DET
project,NOUN
has,VERB
been,VERB
sharply,ADV
curtailed,VERB
!,ADJ
these,DET
examples,NOUN
underscore,VERB
the,DET
importance,NOUN
of,ADP
even,ADV
more,ADV
searching,VERB
evaluations,NOUN
of,ADP
new,ADJ
major,ADJ
development,NOUN
programs,NOUN
and,CONJ
even,ADV
more,ADV
penetrating,ADJ
and,CONJ
far-ranging,ADJ
analyses,NOUN
of,ADP
the,DET
potentialities,NOUN
of,ADP
future,ADJ
technology,NOUN
!,ADJ
the,DET
cost,NOUN
of,ADP
developing,VERB
a,DET
major,ADJ
weapon,NOUN
system,NOUN
is,VERB
now,ADV
so,ADV
enormous,ADJ
that,ADP
the,DET
greatest,ADJ
care,NOUN
must,VERB
be,VERB
exercised,VERB
in,ADP
selecting,VERB
new,ADJ
systems,NOUN
for,ADP
development,NOUN
!,ADJ
in,ADP
determining,VERB
the,DET
most,ADV
satisfactory,ADJ
rate,NOUN
of,ADP
development,NOUN
!,ADJ
and,CONJ
in,ADP
deciding,VERB
the,DET
proper,ADJ
time,NOUN
at,ADP
which,DET
either,CONJ
to,PRT
place,VERB
a,DET
system,NOUN
into,ADP
production,NOUN
or,CONJ
to,PRT
abandon,VERB
it,PRON
!,ADJ
strategic,ADJ
forces,NOUN
!,ADJ
!,ADJ
the,DET
deterrent,NOUN
power,NOUN
of,ADP
our,DET
armed,VERB
forces,NOUN
comes,VERB
from,ADP
both,DET
their,DET
nuclear,ADJ
retaliatory,ADJ
capability,NOUN
and,CONJ
their,DET
capability,NOUN
to,PRT
conduct,VERB
other,ADJ
essential,ADJ
operations,NOUN
in,ADP
any,DET
form,NOUN
of,ADP
war,NOUN
!,ADJ
the,DET
first,ADJ
capability,NOUN
is,VERB
represented,VERB
by,ADP
a,DET
combination,NOUN
of,ADP
manned,VERB
bombers,NOUN
!,ADJ
carrier-based,ADJ
aircraft,NOUN
!,ADJ
and,CONJ
intercontinental,ADJ
and,CONJ
intermediate,ADJ
range,NOUN
missiles,NOUN
!,ADJ
the,DET
second,ADJ
capability,NOUN
is,VERB
represented,VERB
by,ADP
our,DET
deployed,VERB
ground,NOUN
!,ADJ
naval,ADJ
!,ADJ
and,CONJ
air,NOUN
forces,NOUN
in,ADP
essential,ADJ
forward,ADJ
areas,NOUN
!,ADJ
together,ADV
with,ADP
ready,ADJ
reserves,NOUN
capable,ADJ
of,ADP
effecting,VERB
early,ADJ
emergency,NOUN
reinforcement,NOUN
!,ADJ
the,DET
strategic,ADJ
air,NOUN
command,NOUN
is,VERB
the,DET
principal,ADJ
element,NOUN
of,ADP
our,DET
long-range,NOUN
nuclear,ADJ
capability,NOUN
!,ADJ
one,NUM
of,ADP
the,DET
important,ADJ
and,CONJ
difficult,ADJ
decisions,NOUN
which,DET
had,VERB
to,PRT
be,VERB
made,VERB
in,ADP
this,DET
budget,NOUN
concerned,VERB
the,DET
role,NOUN
of,ADP
the,DET
b-70,NOUN
!,ADJ
a,DET
long-range,NOUN
supersonic,ADJ
bomber,NOUN
!,ADJ
this,DET
aircraft,NOUN
!,ADJ
which,DET
was,VERB
planned,VERB
for,ADP
initial,ADJ
operational,ADJ
use,NOUN
about,ADV
1965,NUM
!,ADJ
would,VERB
be,VERB
complementary,ADJ
to,ADP
but,CONJ
likewise,ADV
competitive,ADJ
with,ADP
the,DET
four,NUM
strategic,ADJ
ballistic,ADJ
missile,NOUN
systems,NOUN
!,ADJ
all,PRT
of,ADP
which,DET
are,VERB
scheduled,VERB
to,PRT
become,VERB
available,ADJ
earlier,ADV
!,ADJ
the,DET
first,ADJ
atlas,NOUN
icbm's,NOUN
are,VERB
now,ADV
operational,ADJ
!,ADJ
the,DET
first,ADJ
two,NUM
polaris,NOUN
submarines,NOUN
are,VERB
expected,VERB
to,PRT
be,VERB
operational,ADJ
this,DET
calendar,NOUN
year,NOUN
!,ADJ
and,CONJ
the,DET
first,ADJ
titan,NOUN
icbm's,NOUN
next,ADJ
year,NOUN
!,ADJ
the,DET
minuteman,NOUN
solid-fueled,ADJ
icbm,NOUN
is,VERB
planned,VERB
to,PRT
be,VERB
operational,ADJ
about,ADV
mid-1963,NUM
!,ADJ
by,ADP
1965,NUM
!,ADJ
several,ADJ
or,CONJ
all,PRT
of,ADP
these,DET
systems,NOUN
will,VERB
have,VERB
been,VERB
fully,ADV
tested,VERB
and,CONJ
their,DET
reliability,NOUN
established,VERB
!,ADJ
thus,ADV
!,ADJ
the,DET
need,NOUN
for,ADP
the,DET
b-70,NOUN
as,ADP
a,DET
strategic,ADJ
weapon,NOUN
system,NOUN
is,VERB
doubtful,ADJ
!,ADJ
however,ADV
!,ADJ
i,PRON
am,VERB
recommending,VERB
that,ADP
development,NOUN
work,NOUN
on,ADP
the,DET
b-70,NOUN
air-frame,NOUN
and,CONJ
engines,NOUN
be,VERB
